Wall time,Step,Value
1538909752.6168787,428259,3.0704967975616455
1538909771.476921,430131,3.1149702072143555
1538909777.431866,430731,3.8419840335845947
1538909791.394015,432072,3.6332085132598877
1538909820.9618907,434910,3.9674606323242188
1538909834.505093,436210,2.5733866691589355
1538909856.4767082,438308,3.960839033126831
1538909862.0044124,438825,2.1588973999023438
1538909897.7167912,442250,3.0418012142181396
1538909901.5003989,442636,3.812077760696411
1538909905.8185954,443054,3.420694589614868
1538909914.250772,443839,4.7247514724731445
1538909930.0369537,445351,2.3561155796051025
1538909952.0840085,447503,2.8459150791168213
1538909968.5303762,448997,5.2243757247924805
1538909987.8740833,450465,3.6413094997406006
1538910010.8525252,452548,2.9195892810821533
1538910046.4720056,455675,4.256377696990967
1538910076.205938,458449,2.52227783203125
1538910092.769159,459981,2.8471384048461914
1538910096.9015298,460366,3.1251089572906494
1538910103.8657818,461004,2.8668711185455322
1538910128.1538885,463333,4.0555644035339355
1538910167.6688266,467061,2.402287006378174
1538910183.8476076,468600,4.000349998474121
1538910220.7530293,472160,2.134996175765991
1538910224.3874183,472492,3.6058006286621094
1538910225.9474897,472648,3.4501750469207764
1538910227.243981,472754,2.5212643146514893
1538910256.615795,475481,3.9061787128448486
1538910269.483029,476663,3.9421863555908203
1538910272.0752645,476897,2.6126646995544434
1538910274.836948,477132,2.923499345779419
1538910296.8706768,478737,3.0478031635284424
1538910300.3158114,479039,2.0374066829681396
1538910301.5469296,479162,3.0653069019317627
1538910365.95975,484969,3.2852466106414795
1538910367.085549,485079,2.639517307281494
1538910383.1227095,486526,3.692652463912964
1538910428.3969626,490515,3.5564451217651367
1538910467.51852,494204,3.8937582969665527
1538910519.7407782,498882,1.751299262046814
1538910522.5342355,499118,4.863232135772705
1538910547.068534,501388,2.0672659873962402
1538910550.012395,501654,3.662653923034668
1538910577.5819118,504119,2.3028664588928223
1538910629.9641707,508732,2.285937786102295
1538910640.4310813,509768,4.121817111968994
1538910647.90967,510494,2.5270328521728516
1538910655.2225447,511189,3.082064390182495
1538910662.1416435,511808,3.746368646621704
1538910672.9523523,512862,3.902815341949463
1538910688.8727767,514460,2.914712429046631
1538910699.7419074,515527,4.551756858825684
1538910711.1078653,516624,2.9367196559906006
1538910714.3865523,516938,2.820749521255493
1538910729.463474,518408,2.2805302143096924
1538910733.9143932,518840,3.09993052482605
1538910735.7082775,519007,2.270637273788452
1538910782.066246,523553,2.6546003818511963
1538910828.0001142,528015,3.1949403285980225
1538910838.1777592,528995,4.381269454956055
1538910842.718478,529413,2.365135908126831
1538910844.5524325,529563,2.9652538299560547
1538910855.0093849,530531,2.852003812789917
1538910868.2129695,531824,3.420679807662964
1538910876.947068,532667,4.5932297706604
1538910879.2529292,532907,4.215510845184326
1538910884.4895463,533431,2.27500057220459
1538910918.4073904,536231,3.211592435836792
1538910926.0405698,536962,2.9460504055023193
1538910955.9519615,539935,4.2358832359313965
1538910973.374583,541647,2.2651748657226562
1538910982.5555248,542521,3.3401801586151123
1538911011.0043561,545139,4.042021751403809
1538911033.221506,547246,2.15730619430542
1538911046.1644807,548442,2.781236171722412
1538911057.4659693,549463,2.367769479751587
1538911060.6429834,549728,3.8315160274505615
1538911098.8925548,553306,3.7455482482910156
1538911113.2080953,554673,3.1859288215637207
1538911137.7430327,556932,3.207343578338623
1538911138.8729472,557033,3.072998046875
1538911143.900094,557483,1.8235105276107788
1538911152.1640675,558248,4.010278701782227
1538911152.852164,558312,3.662567615509033
1538911159.384141,558919,3.7485294342041016
1538911164.1969337,559379,2.8698761463165283
1538911202.4418545,562518,5.95328950881958
1538911223.6762788,564555,2.49200439453125
1538911227.760902,564938,3.3165574073791504
1538911229.8895845,565111,4.579469203948975
1538911256.2434983,567626,2.869077205657959
1538911257.7679849,567769,3.832824468612671
1538911270.2149277,568929,2.955691337585449
1538911273.1437097,569194,1.769978404045105
1538911284.2402966,570237,3.510152578353882
1538911313.9843786,573112,3.6208486557006836
1538911323.8160236,574046,2.067519187927246
1538911336.2864866,575180,4.272472858428955
1538911360.8294737,577456,4.927031993865967
1538911402.1393282,581336,2.7280027866363525
1538911421.2308946,583127,3.028733730316162
1538911438.199787,584701,4.639605522155762
1538911443.2648504,585200,2.5545008182525635
1538911447.6099374,585617,2.347707748413086
1538911448.9820528,585754,4.6527509689331055
1538911458.8810976,586783,2.172102451324463
1538911476.5319667,588534,2.361057758331299
1538911483.3128383,589199,6.558056354522705
1538911483.663085,589234,5.006302833557129
1538911484.411904,589310,4.430669784545898
1538911488.7531054,589754,2.4505181312561035
1538911535.783101,593601,4.740509510040283
1538911566.1514626,596316,2.9019603729248047
1538911600.7166753,599801,4.223489761352539
1538911600.9232883,599819,3.660067558288574
1538911617.887346,601414,3.9166061878204346
1538911646.5930912,604120,2.784519910812378
1538911675.7904742,606798,3.970151424407959
1538911697.0824673,608763,2.036170244216919
1538911701.062948,609136,3.854238986968994
1538911718.7419055,610757,2.162187099456787
1538911736.119848,612443,4.692026138305664
1538911762.1307352,614916,2.2249703407287598
1538911776.153123,616257,3.9683403968811035
1538911853.628367,623090,5.2698845863342285
1538911857.0767424,623409,3.2879066467285156
1538911870.305694,624597,3.7458815574645996
1538911884.794729,625925,2.728318691253662
1538911894.5727968,626782,3.4910125732421875
1538911945.2704732,631323,3.811122179031372
1538911960.1786492,632692,2.3357396125793457
1538911994.088336,635770,3.4668993949890137
1538912036.0849388,639603,2.608926773071289
1538912036.4777172,639642,2.49373197555542
1538912057.0647445,641537,3.174166679382324
1538912074.2621,643089,2.7601184844970703
1538912099.802508,645459,3.6857893466949463
1538912108.1086714,646253,2.9510433673858643
1538912124.5260181,647344,3.6215803623199463
1538912129.3093486,647768,2.714930772781372
1538912143.9212856,649059,2.425534725189209
1538912160.6171155,650623,5.989910125732422
1538912175.5976956,651965,3.009141683578491
1538912195.1604035,653686,3.3137362003326416
1538912220.5704727,655974,2.182469367980957
1538912241.6714618,657851,2.6361541748046875
1538912256.032304,659171,2.431795597076416
1538912266.629944,660115,4.527308940887451
1538912293.1588972,662496,4.062716960906982
1538912303.9084759,663479,1.9705485105514526
1538912321.132465,665097,4.002303123474121
1538912323.3683586,665289,3.8846426010131836
1538912329.355986,665850,3.9440226554870605
1538912344.5094137,667189,3.6101276874542236
1538912346.2153428,667319,2.588379144668579
1538912349.3223236,667603,2.742706775665283
1538912354.1455736,668068,2.5008482933044434
1538912358.0825944,668432,5.013610363006592
1538912451.360968,676440,4.293524742126465
1538912461.9775603,677392,5.031340599060059
1538912476.1967916,678712,2.313875675201416
1538912505.878322,681411,3.884798288345337
1538912511.5068574,681897,5.238327503204346
1538912511.8562808,681929,1.9040513038635254
1538912543.4083812,684716,3.9209814071655273
1538912550.3799796,685304,2.8924477100372314
1538912553.6983597,685616,3.4971439838409424
1538912571.4603536,687222,3.9747602939605713
1538912576.8625002,687698,2.9408364295959473
1538912582.5695841,688192,3.9857544898986816
1538912591.8275084,689017,3.8280742168426514
1538912627.2081213,692166,3.3868725299835205
1538912628.4742577,692284,3.156829833984375
1538912641.5449405,693426,2.120967388153076
1538912654.2046356,694538,6.910762310028076
1538912656.1656878,694729,2.8398196697235107
1538912658.0390658,694896,2.801544189453125
1538912679.3033276,696749,6.685887336730957
1538912695.4051065,698185,2.33770489692688
1538912711.0906057,699609,2.815673828125
1538912719.4184,700360,3.1104447841644287
1538912721.7890372,700574,5.0327467918396
1538912763.7447236,703925,4.263886451721191
1538912769.8654463,704509,1.8132028579711914
1538912801.3171217,707613,4.941530704498291
1538912823.7613661,709705,2.838221311569214
1538912845.9924,711848,2.517179489135742
1538912860.0052605,713133,4.4236531257629395
1538912869.577968,714038,4.780129432678223
1538912877.9371192,714804,2.7457945346832275
1538912884.997722,715464,2.4311909675598145
1538912891.13058,716008,4.46543550491333
1538912899.5890331,716786,3.0908374786376953
1538912909.0510716,717615,3.518878698348999
1538912916.1107023,718251,2.5284721851348877
1538912923.5904164,718964,9.303399085998535
1538912924.660517,719061,6.814362525939941
1538912933.6264787,719973,2.5508956909179688
1538912970.119234,723460,3.0400662422180176
1538912976.9276223,724107,3.4738528728485107
1538913015.9563122,727868,2.5505454540252686
1538913016.7287698,727941,3.8853163719177246
1538913023.4028137,728593,2.417715072631836
1538913028.6361182,729124,2.4599225521087646
1538913028.7137833,729140,2.1434853076934814
1538913063.118436,732031,1.6067185401916504
1538913080.4227493,733558,2.267791748046875
1538913102.9515736,735768,3.6477229595184326
1538913104.042665,735877,4.087541103363037
1538913114.4402373,736923,2.3776183128356934
1538913115.8301785,737050,3.1692070960998535
1538913153.3764396,740719,3.5004923343658447
1538913165.6520267,741920,2.2314960956573486
1538913167.1908715,742065,2.160785675048828
1538913183.9600854,743632,2.695631265640259
1538913192.237053,744448,3.699479818344116
1538913198.1841996,745028,2.264385938644409
1538913236.6400633,748653,2.252732753753662
1538913251.562178,750071,3.3171539306640625
1538913251.7520247,750084,4.032949447631836
1538913252.6783504,750178,4.160068988800049
1538913261.8982344,751100,2.940880060195923
1538913262.287272,751135,2.4950637817382812
1538913267.403897,751614,4.188503265380859
1538913274.9140337,752289,2.6832003593444824
1538913285.0754046,753226,2.4673073291778564
1538913285.6459734,753267,4.294980525970459
1538913315.6222732,756186,2.6858320236206055
1538913320.8788493,756708,5.963170051574707
1538913323.3987026,756927,3.1411569118499756
1538913324.0863788,756990,5.287435531616211
1538913331.158678,757667,2.241351366043091
1538913363.0029159,760205,3.3429577350616455
1538913375.9659243,761412,2.3778059482574463
1538913397.592886,763418,3.3239760398864746
1538913410.1618323,764656,3.476297378540039
1538913420.130981,765595,2.782392740249634
1538913432.239825,766762,4.342074394226074
1538913438.482327,767353,2.2252790927886963
1538913448.274074,768255,2.0894460678100586
1538913466.3785462,770036,2.818150043487549
1538913471.554806,770552,3.8774683475494385
1538913479.5017142,771314,2.116581678390503
1538913510.842894,774269,3.956019878387451
1538913548.069596,777887,2.6774344444274902
1538913549.2079854,778009,4.792320251464844
1538913559.0645893,778970,2.5708043575286865
1538913577.4202456,780590,4.088581562042236
1538913580.35301,780858,5.780416011810303
1538913691.5798893,790694,2.8461430072784424
1538913697.3587253,791219,3.9902589321136475
1538913698.459245,791325,3.5520339012145996
1538913703.0141366,791741,4.122092247009277
1538913740.2008803,795089,2.433682918548584
1538913749.5845957,795911,3.9929966926574707
1538913763.7547064,797199,3.5373551845550537
1538913765.1776896,797329,2.1286232471466064
1538913768.852582,797656,3.012794017791748
1538913780.2076828,798691,3.2246577739715576
1538913846.7136447,804800,2.9130964279174805
1538913849.0355184,805021,2.8392128944396973
1538913862.0611036,806177,2.842146158218384
1538913867.242627,806665,3.9935214519500732
1538913880.3246808,807821,3.472014904022217
1538913880.7067134,807859,6.153071403503418
1538913884.3837068,808188,2.2979578971862793
1538913891.4083703,808822,2.415933609008789
1538913913.7193575,810852,3.907058000564575
1538913938.8261292,813050,6.170386791229248
1538913947.382559,813887,4.644476413726807
1538913985.8672318,817160,2.747223138809204
1538914005.8904133,819063,4.019559860229492
1538914021.8156004,820510,7.758188247680664
1538914047.4009783,822896,4.755067825317383
1538914058.0510538,823854,1.8722435235977173
1538914074.6836925,825433,7.166470527648926
1538914095.8251753,827422,2.4460694789886475
1538914109.080714,828622,4.8284220695495605
1538914119.1671107,829569,2.3905246257781982
1538914121.7673106,829830,3.235609769821167
1538914128.4661257,830465,2.760303258895874
1538914192.5231411,836204,4.938796520233154
1538914247.930841,841381,2.9547119140625
1538914312.123891,846949,4.834506988525391
1538914335.6236982,849061,4.561894416809082
1538914344.052231,849793,3.9025633335113525
1538914360.6514444,851251,2.013824939727783
1538914372.2948167,852316,2.4478602409362793
1538914375.5899115,852623,2.904226303100586
1538914392.1575727,854153,3.148996353149414
1538914407.5226982,855519,5.241726398468018
1538914441.1619878,858589,1.96335768699646
1538914458.9483995,860209,4.161368370056152
1538914470.8077571,861334,4.825496673583984
1538914471.038912,861343,4.871407985687256
1538914512.2481375,865306,4.029731750488281
1538914549.4416847,868741,7.5101165771484375
1538914550.6635468,868871,4.38208532333374
1538914629.2653394,875846,3.6418468952178955
1538914647.052318,877645,4.502850532531738
1538914655.8585227,878521,2.539109468460083
1538914657.4136178,878680,4.004222869873047
1538914661.896382,879127,4.67579460144043
1538914687.0061905,881572,3.6944668292999268
1538914705.916946,883436,2.508202075958252
1538914725.3113658,885232,3.920351505279541
1538914732.0862777,885893,2.9723682403564453
1538914743.4022114,886896,2.761894464492798
1538914813.9731677,893465,2.0876383781433105
1538914819.405217,893979,2.96867299079895
1538914822.3799627,894263,4.649193286895752
1538914824.9580898,894515,3.9482319355010986
1538914833.8243773,895344,4.710314750671387
1538914841.2648854,896025,3.097628116607666
1538914855.5072858,897329,4.253197193145752
1538914871.3462248,898842,2.760179042816162
1538914882.3616416,899883,2.2837679386138916
1538914939.7856724,904904,3.632863998413086
1538914952.3077278,906155,1.9952788352966309
1538914958.0936074,906728,3.1959221363067627
1538914987.7130039,909603,3.9928500652313232
1538915015.0585513,912241,2.0701935291290283
1538915025.057022,913199,6.6566386222839355
1538915037.6172104,914372,4.798285007476807
1538915050.2235503,915542,2.4933204650878906
1538915061.6372852,916632,4.104265213012695
1538915086.3506544,918958,4.713004112243652
1538915094.8985717,919788,2.4275834560394287
1538915112.9538133,921580,2.641941785812378
1538915121.8817167,922435,3.4346535205841064
1538915126.3217168,922868,2.8671600818634033
1538915131.1974802,923360,3.758932113647461
1538915134.5180702,923675,2.459843158721924
1538915136.765549,923907,2.4568533897399902
1538915195.8745642,929164,1.8816474676132202
1538915202.362953,929776,2.9857852458953857
1538915253.9720004,934676,5.75661039352417
1538915266.9937153,935884,3.8530828952789307
1538915283.9158738,937507,1.9571946859359741
1538915291.1911228,938200,2.773707628250122
1538915301.8564885,939185,2.9509568214416504
1538915334.8303587,942222,2.86826229095459
1538915347.1009867,943319,3.873180866241455
1538915367.4251516,945187,4.856165409088135
1538915373.5284047,945787,3.441584825515747
1538915409.3422098,949225,2.219773292541504
1538915424.0641682,950648,2.903825044631958
1538915430.1781425,951241,2.193483591079712
1538915477.8396792,955644,2.379096746444702
1538915480.0750816,955854,3.669034004211426
1538915490.8846524,956492,3.3195626735687256
1538915530.7879748,960109,4.622125625610352
1538915538.8245943,960887,3.3650848865509033
1538915567.3995893,963651,2.7200100421905518
1538915581.8420548,965003,2.9918506145477295
1538915583.2791848,965135,3.7956316471099854
1538915668.4125519,972987,4.650557994842529
1538915693.6701236,975346,3.2014834880828857
1538915694.4732788,975427,10.1378755569458
1538915733.5221517,979001,2.7879726886749268
1538915743.2541926,979927,2.878937244415283
1538915745.820553,980172,3.578606128692627
1538915770.2371294,982504,2.798631191253662
1538915771.9631534,982641,3.3439464569091797
1538915773.1007202,982758,4.217426776885986
1538915788.9866076,984298,3.123814821243286
1538915789.886662,984368,2.2928121089935303
1538915802.4539342,985063,2.777902364730835
1538915804.3266785,985232,2.6641783714294434
1538915807.0239165,985482,4.567745685577393
1538915810.0423071,985775,3.1372792720794678
1538915825.1547837,987269,2.4597272872924805
1538915846.2035594,989263,5.95662784576416
1538915875.0292299,991954,3.6153318881988525
1538915880.6100223,992534,2.2676119804382324
1538915890.5547721,993444,4.351646423339844
1538915896.888652,994027,4.200910568237305
1538915910.9984167,995313,1.9914997816085815
1538915923.0240295,996481,4.9377264976501465
1538915930.8994403,997239,2.84675931930542
1538915938.5661054,997990,3.2372145652770996
1538915969.5841467,1001037,2.2915282249450684
