Wall time,Step,Value
1538662632.3240387,6400,3.887336254119873
1538662669.3814366,6496,3.7550294399261475
1538662671.1742363,6500,3.707136631011963
1538662679.1172442,6520,4.443273544311523
1538662699.3408136,6574,3.630066156387329
1538662703.189867,6584,3.9813947677612305
1538662718.445238,6603,3.97948956489563
1538662739.9526708,6657,4.006038665771484
1538662743.3467882,6666,3.955609083175659
1538662748.3517373,6678,4.039668560028076
1538662749.3076284,6681,4.196908473968506
1538662755.0299737,6696,3.7189269065856934
1538662756.2307959,6699,4.443073749542236
1538662760.4944112,6711,4.0874223709106445
1538662770.5730627,6738,3.947180986404419
1538662772.077918,6742,3.5676186084747314
1538662776.1728435,6753,4.201930046081543
1538662806.15495,6832,3.8964474201202393
1538662811.6692579,6846,4.205949783325195
1538662814.4505851,6854,3.8251991271972656
1538662820.384877,6869,4.504483222961426
1538662845.6446917,6934,4.055004596710205
1538662858.5015297,6966,3.8588125705718994
1538662869.2497103,6992,3.6720948219299316
1538662878.5123959,7014,4.656254291534424
1538662923.7139118,7106,3.8038246631622314
1538662926.826611,7114,4.5033650398254395
1538662935.7575028,7137,3.981708288192749
1538662942.9863276,7155,3.883775234222412
1538662966.7786775,7216,3.9482290744781494
1538662979.2120843,7247,3.6562211513519287
1538663000.0351958,7300,4.059685230255127
1538663004.3411007,7311,4.35355806350708
1538663011.435579,7329,4.181989669799805
1538663015.5985904,7339,4.087037086486816
1538663015.9776402,7340,3.4979498386383057
1538663023.091165,7359,4.261663436889648
1538663032.5852294,7382,3.908677816390991
1538663040.4831686,7401,3.6774730682373047
1538663056.744791,7440,3.6253273487091064
1538663057.9145854,7443,3.8577663898468018
1538663061.0946858,7450,4.145613193511963
1538663065.2626548,7460,3.8384292125701904
1538663068.3590732,7463,3.775528907775879
1538663074.4270837,7478,3.870936632156372
1538663093.5848312,7511,3.858506679534912
1538663101.5706546,7530,4.295678615570068
1538663134.756451,7609,3.47760009765625
1538663147.8424819,7644,3.7142293453216553
1538663154.2327657,7661,3.752161741256714
1538663160.0094752,7676,3.8599703311920166
1538663163.9110155,7687,3.8041834831237793
1538663166.194693,7693,3.7772605419158936
1538663176.1806493,7718,3.676567792892456
1538663180.0420635,7728,3.933631658554077
1538663187.0392387,7746,3.984433174133301
1538663192.3023412,7760,4.4009294509887695
1538663200.0477986,7780,3.670053005218506
1538663203.0665853,7788,4.129192352294922
1538663207.2944064,7798,3.820020914077759
1538663221.3909917,7833,3.803574562072754
1538663223.0968645,7838,3.7667922973632812
1538663247.038974,7899,3.9120066165924072
1538663247.4451368,7900,4.07304573059082
1538663267.1779213,7932,3.554375410079956
1538663289.8255577,7991,3.742711305618286
1538663303.1887584,8026,3.741274356842041
1538663307.64555,8037,4.088791847229004
1538663312.0659504,8049,4.120526313781738
1538663318.456195,8066,3.29952073097229
1538663362.8432121,8180,4.465162754058838
1538663364.4352043,8184,4.083556652069092
1538663370.1429703,8198,4.397652626037598
1538663376.6539261,8215,3.8744893074035645
1538663378.8598962,8221,3.848430871963501
1538663395.002308,8263,3.9738807678222656
1538663401.111723,8279,4.041476726531982
1538663405.1269104,8290,3.8371691703796387
1538663419.275811,8327,3.9502785205841064
1538663421.2962637,8332,3.94582462310791
1538663421.9984372,8334,3.7811439037323
1538663424.1661758,8340,3.892881155014038
1538663441.2074027,8363,3.633108615875244
1538663443.1624315,8368,4.619025230407715
1538663446.4841657,8377,3.596071481704712
1538663481.4141033,8467,3.727417469024658
1538663482.5762653,8470,4.312541961669922
1538663493.4199371,8498,3.994250774383545
1538663495.3855531,8503,4.020544052124023
1538663497.4279554,8508,4.090206146240234
1538663519.211576,8566,4.21774959564209
1538663530.121202,8592,3.9378528594970703
1538663533.719493,8601,4.628005027770996
1538663546.0710332,8634,3.398312568664551
1538663546.4175258,8635,3.8879010677337646
1538663549.9424233,8644,3.724555015563965
1538663564.9568663,8682,3.7738935947418213
1538663568.0201654,8690,3.772338628768921
1538663569.969672,8695,3.9356629848480225
1538663599.6243896,8774,3.344576597213745
1538663617.3990164,8801,3.535273313522339
1538663624.196872,8819,3.600172281265259
1538663625.3385844,8822,3.559147596359253
1538663633.142765,8843,4.331812858581543
1538663637.3172889,8854,3.626434087753296
1538663647.0579698,8878,3.866936445236206
1538663649.8736086,8885,4.156994342803955
1538663656.4480374,8902,3.8225364685058594
1538663657.21236,8904,3.97831654548645
1538663658.637192,8907,4.014716625213623
1538663666.4894311,8928,3.429687023162842
1538663669.0749679,8935,3.7955117225646973
1538663678.2222705,8958,3.7760026454925537
1538663684.7626646,8975,3.5052261352539062
1538663691.568458,8993,3.661830425262451
1538663693.8645744,8999,3.760580539703369
1538663697.823707,9009,4.035217761993408
1538663704.8570213,9028,4.402784824371338
1538663714.9376383,9055,4.400448799133301
1538663718.0674963,9063,3.9332845211029053
1538663726.3636787,9084,3.864009141921997
1538663753.4143856,9155,4.090826034545898
1538663780.7963195,9226,3.6365973949432373
1538663783.3361766,9233,3.7921626567840576
1538663799.1536577,9260,4.047900676727295
1538663807.5827477,9281,3.583181381225586
1538663817.2071147,9307,4.254611968994141
1538663820.6005695,9316,3.9212517738342285
1538663832.6981974,9348,3.814443588256836
1538663840.4827564,9369,3.775968313217163
1538663856.6031888,9412,4.239528656005859
1538663857.6902843,9415,3.674461841583252
1538663865.1254935,9435,3.6545310020446777
1538663867.698261,9442,3.9001264572143555
1538663877.3124657,9468,3.589352607727051
1538663903.679839,9538,3.576202154159546
1538663907.0998073,9547,3.767665147781372
1538663909.6924624,9554,3.9841666221618652
1538663914.783029,9567,4.085600852966309
1538663923.3558006,9589,4.370744228363037
1538663927.7982743,9600,4.47430944442749
1538663938.5594275,9627,4.302773475646973
1538663948.2093658,9651,3.585768938064575
1538663950.4453275,9657,3.8475162982940674
1538663966.5251923,9680,4.215213775634766
1538663973.5006886,9698,3.9451212882995605
1538664001.2242734,9768,3.535667896270752
1538664017.9883242,9812,3.715205430984497
1538664028.7499301,9840,3.684319257736206
1538664029.8057675,9843,3.5504679679870605
1538664046.9084,9883,4.400599956512451
1538664056.4902828,9907,3.9074597358703613
1538664082.5045161,9972,3.9694433212280273
1538664112.931269,10050,3.8134925365448
1538664114.8603249,10055,3.813793659210205
1538664116.0049217,10058,3.5986506938934326
1538664121.600449,10072,3.7594571113586426
1538664126.6142604,10084,4.256360054016113
1538664137.0515378,10107,4.2385101318359375
1538664139.2963336,10113,3.9356935024261475
1538664150.8112278,10128,4.166323661804199
1538664156.814713,10144,3.7332804203033447
1538664166.464112,10168,4.115414619445801
1538664173.1136456,10185,3.8301596641540527
1538664200.8837948,10256,3.874553680419922
1538664208.3265636,10276,3.9026010036468506
1538664211.1704497,10283,3.8861846923828125
1538664213.2228668,10288,3.9804060459136963
1538664256.2603602,10396,3.7833707332611084
1538664257.707463,10399,3.825981378555298
1538664266.021754,10420,3.9279727935791016
1538664267.8639033,10425,4.37100076675415
1538664284.9533522,10468,3.9395594596862793
1538664289.2190964,10479,4.11899995803833
1538664293.3499372,10489,3.966346502304077
1538664295.1880872,10493,3.8180654048919678
1538664307.4454064,10522,4.301446914672852
1538664311.505996,10531,4.154354095458984
1538664322.3332217,10554,3.5999999046325684
1538664322.7273247,10555,4.139562606811523
1538664333.8411367,10567,3.9195799827575684
1538664346.2022564,10598,3.7019684314727783
1538664350.2449353,10607,4.239248275756836
1538664356.91485,10624,4.162137985229492
1538664358.7269442,10629,3.749572277069092
1538664362.4185123,10638,3.7225770950317383
1538664365.409065,10646,3.967261791229248
1538664368.3886273,10654,3.7420194149017334
1538664374.9677587,10671,4.052052974700928
1538664390.3349829,10711,3.8683154582977295
1538664404.8168101,10748,4.447728633880615
1538664408.3155732,10757,3.894364833831787
1538664408.7046754,10758,3.8979332447052
1538664417.2281253,10780,3.5400350093841553
1538664419.9669683,10787,4.154520511627197
1538664430.8947248,10815,4.605480670928955
1538664435.078163,10825,3.9080522060394287
1538664436.9451313,10830,3.925006866455078
1538664441.2792768,10841,3.6858603954315186
1538664445.110968,10850,3.9820544719696045
1538664450.733206,10864,4.0102643966674805
1538664466.2293339,10902,3.7893013954162598
1538664467.248482,10905,3.8325319290161133
1538664480.8857865,10939,4.014305114746094
1538664482.161879,10943,4.3489556312561035
1538664491.1832132,10966,4.113162040710449
1538664493.5039825,10972,4.001307487487793
1538664494.3001413,10974,3.9939322471618652
1538664517.7291887,11014,4.258740425109863
1538664520.1223905,11020,3.693331718444824
1538664520.9080963,11022,3.7128560543060303
1538664525.521785,11033,4.034080982208252
1538664527.702806,11038,4.581439971923828
1538664533.1075795,11052,4.160473346710205
1538664536.836222,11061,3.5567846298217773
1538664543.288166,11077,3.7319235801696777
1538664552.9173284,11102,4.147496700286865
1538664560.0131197,11121,4.500975608825684
1538664563.673606,11130,4.336164951324463
1538664570.866694,11148,3.9501614570617676
1538664581.339727,11175,4.156850337982178
1538664590.2668767,11198,3.681523323059082
1538664591.1186943,11200,3.9176018238067627
1538664591.5187166,11201,4.183670997619629
1538664614.037645,11260,3.6670143604278564
1538664615.1873665,11263,3.9535646438598633
1538664618.7338116,11272,3.947504758834839
1538664633.405368,11310,3.8885421752929688
1538664653.1241717,11361,3.6063637733459473
1538664678.6832333,11419,3.5693047046661377
1538664699.2704067,11455,4.295342922210693
1538664706.359809,11472,3.8375866413116455
1538664714.4019308,11492,4.199521064758301
1538664725.345964,11520,3.8844337463378906
1538664726.5154471,11523,4.340104579925537
1538664730.1746032,11532,4.385828971862793
1538664736.8352942,11549,4.138890743255615
1538664739.7347443,11557,4.548022270202637
1538664743.177983,11566,3.729261875152588
1538664755.573933,11597,3.75000262260437
1538664770.675886,11636,3.4664065837860107
1538664775.6010964,11648,3.804483413696289
1538664780.6622827,11660,3.8576338291168213
1538664785.492804,11671,3.7513556480407715
1538664791.1000412,11685,3.6059348583221436
1538664792.08775,11687,4.305600166320801
1538664807.3808188,11723,3.566058397293091
1538664821.5098326,11759,3.611307144165039
1538664832.2195618,11786,3.575052261352539
1538664838.3071916,11801,4.139569282531738
1538664850.1571693,11831,3.360229253768921
1538664861.270617,11855,3.414672613143921
1538664867.9214733,11873,4.099611759185791
1538664886.499705,11906,4.259149074554443
1538664897.4010458,11933,3.7031195163726807
1538664902.610455,11946,3.8585212230682373
1538664903.497045,11948,4.060936450958252
1538664911.4272652,11969,3.9620108604431152
1538664913.7435496,11974,3.886431932449341
1538664919.2124963,11988,3.8631033897399902
1538664923.2188866,11998,4.257088661193848
1538664925.1846528,12003,3.5072922706604004
1538664928.0899408,12010,3.786344289779663
1538664935.0871997,12029,3.989858627319336
1538664939.8565474,12041,3.7319960594177246
1538664977.6540844,12138,3.868797779083252
1538664983.593923,12153,4.536382675170898
1538664987.908948,12164,3.9178664684295654
1538664989.5145166,12168,3.7558960914611816
1538664995.6380644,12184,3.6432876586914062
1538665008.638806,12217,4.040160179138184
1538665012.275941,12226,3.78843092918396
1538665036.753385,12290,3.58363938331604
1538665040.0937989,12293,3.6983237266540527
1538665046.5242043,12309,3.7366456985473633
1538665087.4534976,12396,3.8680012226104736
1538665090.8809872,12405,3.7596609592437744
1538665102.7873096,12436,3.808047294616699
1538665110.975315,12458,4.352639675140381
1538665119.1809893,12480,3.790804147720337
1538665143.982402,12545,4.137021064758301
1538665146.7837596,12553,3.686626434326172
1538665163.0545912,12596,3.7958688735961914
1538665174.0267367,12625,3.7496886253356934
1538665191.625685,12671,3.8590586185455322
1538665202.307688,12699,4.242476463317871
1538665226.4157298,12758,3.565666913986206
1538665238.2638354,12774,4.0905375480651855
1538665249.9831436,12805,4.067373275756836
1538665260.928778,12834,4.0546464920043945
1538665270.3709378,12859,4.127620220184326
1538665272.6120737,12864,3.8072426319122314
1538665277.6861656,12877,3.660109281539917
1538665285.1365726,12896,3.6264445781707764
1538665300.978744,12938,3.9761962890625
1538665301.318863,12939,4.1255316734313965
1538665308.932789,12959,3.53328013420105
1538665330.9839947,13017,4.249856948852539
1538665337.431807,13034,3.721261978149414
1538665347.510337,13061,3.7325057983398438
1538665347.9090886,13062,4.081874847412109
1538665351.153905,13070,3.7790913581848145
1538665355.5681195,13082,3.625610828399658
1538665360.094388,13094,3.4640116691589355
1538665365.7358625,13109,4.3496294021606445
1538665367.2713685,13113,3.8683998584747314
1538665373.7655847,13130,3.7759625911712646
1538665387.4517546,13166,3.713107109069824
1538665394.749589,13181,3.820197343826294
1538665398.5278752,13191,3.761537790298462
1538665399.6486692,13194,3.9546875953674316
1538665410.037738,13206,3.4432318210601807
1538665410.3088417,13207,3.810316801071167
1538665411.7879298,13211,4.188051223754883
1538665422.8127165,13239,3.5198490619659424
1538665433.1622295,13265,3.63973069190979
1538665445.4360337,13298,3.4534215927124023
1538665451.5189352,13313,4.127710819244385
1538665464.9567235,13349,4.423072814941406
1538665485.0910833,13402,4.147115230560303
1538665486.6146178,13406,3.9630534648895264
1538665494.2735982,13426,3.729698896408081
1538665513.0744002,13475,4.116911888122559
1538665524.0219238,13504,4.147108554840088
1538665539.9723983,13546,3.678689479827881
1538665559.306208,13597,3.927940845489502
1538665566.6641877,13612,3.8988821506500244
1538665569.6832325,13620,3.9017512798309326
1538665571.9879446,13626,3.4781429767608643
1538665596.4793472,13676,3.7039315700531006
1538665597.5846732,13679,3.790517807006836
1538665598.7299507,13682,3.5335934162139893
1538665603.591798,13695,3.775672674179077
1538665613.9751093,13722,3.882000684738159
1538665623.4979684,13747,4.284914970397949
1538665626.213372,13754,4.282808303833008
1538665634.6909301,13776,3.7180938720703125
1538665647.9719822,13810,3.8495514392852783
1538665661.2082582,13845,4.096680164337158
1538665670.0112946,13868,3.951272964477539
1538665671.137856,13871,3.7198903560638428
1538665676.2882807,13884,4.078719139099121
1538665696.7085893,13937,3.737308979034424
1538665697.0060203,13938,3.9694581031799316
1538665704.08625,13957,4.205378532409668
1538665705.1773114,13960,3.8602046966552734
1538665708.4561095,13969,3.711557388305664
1538665708.8513608,13970,3.6950457096099854
1538665711.1357474,13976,3.931575059890747
1538665718.61764,13996,4.061583042144775
1538665719.3853724,13998,4.1408491134643555
1538665758.1273167,14080,3.9864249229431152
1538665760.8885884,14086,3.8561315536499023
1538665789.4932404,14161,3.5396673679351807
1538665812.4140933,14221,4.279269695281982
1538665814.6795197,14227,4.251270294189453
1538665823.7428029,14250,3.7707557678222656
1538665837.8927333,14287,3.9251623153686523
1538665838.2449484,14288,3.7509303092956543
1538665840.5261936,14294,3.5232009887695312
1538665844.0316558,14303,3.788806915283203
1538665850.5502074,14320,3.8586416244506836
1538665855.051042,14332,3.712697744369507
1538665857.4376876,14338,4.0293707847595215
1538665865.4386497,14358,3.6836600303649902
1538665880.2178676,14397,3.804570198059082
1538665899.2175248,14447,3.4882116317749023
1538665908.2694438,14471,3.627922773361206
1538665918.5099318,14494,3.8120970726013184
1538665938.2555625,14530,3.9530982971191406
1538665947.1760662,14554,3.6695613861083984
1538665948.286703,14557,4.271786212921143
1538665976.8004658,14632,3.84958553314209
1538665979.0398753,14638,4.306277751922607
1538665990.499501,14668,3.940776824951172
1538665993.946363,14677,3.463961601257324
1538665995.444563,14681,3.977778911590576
1538665997.684152,14687,3.9022703170776367
1538666019.969324,14746,3.361647367477417
1538666032.5956619,14779,3.754934549331665
1538666032.8899028,14780,3.788567066192627
1538666035.8595138,14788,3.653069019317627
1538666037.336092,14792,3.9062931537628174
1538666043.7693374,14809,3.7311151027679443
1538666045.9951222,14815,4.176270961761475
1538666047.5034082,14819,3.7759768962860107
1538666057.8483546,14846,4.3324456214904785
1538666068.0278163,14873,4.042121887207031
1538666075.3491435,14892,3.7521653175354004
1538666087.402067,14924,3.462207078933716
1538666087.772175,14925,3.908618450164795
1538666089.8043292,14926,3.941132068634033
1538666098.8014321,14950,3.9842865467071533
1538666133.5451446,15027,4.199065685272217
1538666157.3108637,15090,3.886676073074341
1538666173.3937256,15132,3.644561767578125
1538666174.9067504,15136,4.09647274017334
1538666191.636297,15180,3.787916898727417
1538666198.7520118,15199,4.240438461303711
1538666212.626191,15236,4.087568759918213
1538666223.8184483,15266,3.5554375648498535
1538666226.5323772,15273,3.6190948486328125
1538666230.3576324,15283,3.9390971660614014
1538666245.9277844,15324,3.926809549331665
1538666252.413332,15341,3.89910626411438
1538666254.7395942,15347,4.0937724113464355
1538666257.5503123,15354,4.021542072296143
1538666282.7026563,15401,3.787323474884033
1538666284.592075,15406,3.630174160003662
1538666290.9268887,15422,3.531906843185425
1538666293.1957407,15428,3.8206729888916016
1538666296.9753087,15438,4.364718914031982
1538666303.8429441,15456,3.5836052894592285
1538666310.4268427,15473,3.9322211742401123
1538666311.21782,15475,4.171146869659424
1538666323.4916153,15507,4.225323677062988
1538666335.4361458,15538,3.6387314796447754
1538666353.0933971,15585,3.728980302810669
1538666357.6849113,15597,4.169711589813232
1538666361.7882767,15608,4.044454097747803
1538666385.98366,15672,3.6098530292510986
1538666397.7648351,15703,3.8069186210632324
