Wall time,Step,Value
1538854115.6089284,474,2.7064368724823
1538854117.2590835,586,5.006182670593262
1538854145.3294137,2486,2.8524458408355713
1538854173.6213765,4492,4.296851634979248
1538854205.6434379,6711,3.6611928939819336
1538854216.1366339,7463,2.236222267150879
1538854241.371922,9260,2.861086130142212
1538854244.3182743,9468,3.6525070667266846
1538854265.1811655,10966,4.902719974517822
1538854279.7555454,11969,2.08957839012146
1538854340.3853614,16116,3.2004172801971436
1538854397.5776653,20062,2.637713670730591
1538854404.7507863,20539,4.2602739334106445
1538854432.5230546,22330,10.482561111450195
1538854468.028042,24727,3.389624834060669
1538854476.0565004,25253,2.125734329223633
1538854561.6634936,30612,3.7716879844665527
1538854581.6392243,31936,3.252617597579956
1538854600.7851336,33181,2.5107369422912598
1538854609.5524082,33785,3.5940065383911133
1538854642.1983862,35953,2.1903223991394043
1538854652.7034621,36629,5.0022783279418945
1538854653.1071937,36659,2.944580078125
1538854670.188326,37764,3.7635903358459473
1538854672.0364802,37876,2.849355936050415
1538854687.2122004,38840,4.302821636199951
1538854760.664649,43639,4.613595962524414
1538854766.0694268,43993,2.834742784500122
1538854769.477287,44200,3.2124171257019043
1538854787.2028015,45372,4.794890880584717
1538854802.9537005,46413,2.308664083480835
1538854899.5380464,52906,4.616921424865723
1538854958.2610772,56521,4.415884971618652
1538854993.5640845,58746,3.4750773906707764
1538855016.3936217,60179,5.206997871398926
1538855021.2214396,60475,2.3345069885253906
1538855048.1948586,62139,4.903264045715332
1538855085.2589889,64521,1.8708959817886353
1538855103.0783927,65643,2.6223323345184326
1538855120.5656614,66787,3.6809918880462646
1538855123.953486,67021,4.972207069396973
1538855130.2309296,67440,2.856337070465088
1538855177.9539156,70656,3.3331453800201416
1538855189.7737586,71428,2.021777391433716
1538855197.7352796,71957,2.9536943435668945
1538855213.3581824,73009,3.4340624809265137
1538855326.023137,80390,4.596034049987793
1538855329.4176192,80613,3.1525022983551025
1538855393.8215554,84601,4.326396465301514
1538855401.4141526,85089,2.510709047317505
