Wall time,Step,Value
1537395958.4599788,421531,2.5256612300872803
1537395968.635423,422506,3.5661191940307617
1537395977.7933085,423752,2.0654826164245605
1537395987.385635,425036,1.7302215099334717
1537395991.6406717,425618,2.62424898147583
1537395998.1562932,426575,4.667297840118408
1537396001.82011,427056,4.701455116271973
1537396010.0267746,428259,7.938192367553711
1537396023.6777654,430131,3.8876843452453613
1537396027.9644535,430731,3.7640764713287354
1537396037.3373673,432072,3.7402684688568115
1537396056.6215467,434910,2.660701036453247
1537396065.670741,436210,2.7135119438171387
1537396079.6011717,438308,3.234229564666748
1537396083.2299633,438825,3.0896694660186768
1537396107.984514,442250,2.492110013961792
1537396110.683703,442636,3.1837658882141113
1537396113.6034405,443054,2.6288979053497314
1537396118.9745626,443839,10.820047378540039
1537396129.8982763,445351,3.841968059539795
1537396144.9806433,447503,1.7559963464736938
1537396155.6741037,448997,2.1404061317443848
1537396169.1503599,450465,1.8109170198440552
1537396184.2578454,452548,2.1446235179901123
1537396205.5075173,455675,1.9955220222473145
1537396225.46599,458449,3.6422159671783447
1537396235.9936454,459981,2.068556070327759
1537396238.5230935,460366,5.834362506866455
1537396242.5988393,461004,3.537055730819702
1537396258.944927,463333,2.2596676349639893
1537396284.5714204,467061,3.502142906188965
1537396294.6412978,468600,3.183502197265625
1537396317.9385252,472160,2.4557015895843506
1537396320.0285957,472492,3.185126781463623
1537396321.0540419,472648,2.3113820552825928
1537396321.8222685,472754,2.013392925262451
1537396340.5521765,475481,2.7450497150421143
1537396348.7597976,476663,3.202688694000244
1537396350.33913,476897,2.2234644889831543
1537396351.894747,477132,2.9576964378356934
1537396366.4949114,478737,2.271332025527954
1537396368.5988615,479039,4.991433620452881
1537396369.4416413,479162,2.7209360599517822
1537396409.6605067,484969,5.457406997680664
1537396410.4729052,485079,3.765138626098633
1537396420.3130038,486526,5.1478071212768555
1537396446.5552094,490515,3.339667558670044
1537396472.2672577,494204,4.354243755340576
1537396504.4043055,498882,3.337670087814331
1537396505.995902,499118,2.177443504333496
1537396521.5042408,501388,3.005737781524658
1537396523.180931,501654,3.6631853580474854
1537396541.1188264,504119,2.0625550746917725
1537396576.4664361,508732,2.6676230430603027
1537396583.678654,509768,1.8723081350326538
1537396588.5187418,510494,2.2085554599761963
1537396593.208461,511189,2.400867223739624
1537396597.6424224,511808,2.8258297443389893
1537396605.3645904,512862,3.2083699703216553
1537396617.136037,514460,5.219193935394287
1537396624.8825657,515527,3.3308591842651367
1537396632.6843975,516624,2.584883213043213
1537396634.9235725,516938,3.704145669937134
1537396645.6908922,518408,3.144500255584717
1537396648.8623524,518840,3.368069887161255
1537396650.0769424,519007,4.680656909942627
1537396683.1847613,523553,3.5825250148773193
1537396715.1388035,528015,5.032956600189209
1537396722.4622571,528995,4.197328567504883
1537396725.6103888,529413,2.924734115600586
1537396726.630356,529563,2.5118906497955322
1537396733.3493676,530531,4.480860710144043
1537396742.6608655,531824,2.922119140625
1537396748.3696706,532667,1.7914440631866455
1537396749.9736292,532907,2.2815511226654053
1537396753.5371728,533431,4.385797023773193
1537396775.371299,536231,2.830707311630249
1537396780.723862,536962,2.0948646068573
1537396800.7812576,539935,3.8591511249542236
1537396813.29812,541647,2.699697732925415
1537396819.7305417,542521,3.064030170440674
1537396839.109687,545139,2.6404531002044678
1537396854.4854589,547246,4.300765514373779
1537396863.2003717,548442,3.6904828548431396
1537396870.346631,549463,2.927155017852783
1537396872.3855305,549728,3.278493642807007
1537396897.4758887,553306,2.730180025100708
1537396906.4438217,554673,1.8361215591430664
1537396922.400443,556932,2.97037672996521
1537396923.1289868,557033,3.326174736022949
1537396926.1946287,557483,2.791924476623535
1537396931.188122,558248,2.4903781414031982
1537396931.5791922,558312,2.577767848968506
1537396935.9169054,558919,7.184962272644043
1537396939.1554215,559379,3.012017011642456
1537396963.250765,562518,4.518550395965576
1537396977.1398864,564555,3.2279469966888428
1537396980.016573,564938,2.3319101333618164
1537396981.3372967,565111,4.7665557861328125
1537397000.2808983,567626,4.1100239753723145
1537397001.3081565,567769,2.2089290618896484
1537397009.650398,568929,1.925597071647644
1537397011.6012042,569194,2.5947394371032715
1537397019.226835,570237,4.83691930770874
1537397040.9134617,573112,2.4973785877227783
1537397047.914145,574046,2.9264209270477295
1537397055.772889,575180,3.7862462997436523
1537397071.9934185,577456,3.14560866355896
1537397099.2712677,581336,2.408447027206421
1537397110.6469023,583127,1.9255363941192627
1537397121.4540293,584701,2.8588051795959473
1537397125.1551251,585200,1.8963414430618286
1537397128.1467044,585617,2.3005402088165283
1537397129.0435507,585754,4.062224864959717
1537397135.7732835,586783,2.124732732772827
1537397148.1675677,588534,1.9915368556976318
1537397152.3514664,589199,4.1046013832092285
1537397152.569994,589234,4.158213138580322
1537397153.036067,589310,3.694424867630005
1537397155.81758,589754,2.0086686611175537
1537397185.9297943,593601,1.964536190032959
1537397204.650951,596316,2.7506766319274902
1537397229.143823,599801,5.10850715637207
1537397229.273481,599819,4.542930603027344
1537397240.743678,601414,3.7849106788635254
1537397260.1547704,604120,3.758270025253296
1537397279.4941258,606798,2.748293161392212
1537397294.0370984,608763,1.849938988685608
1537397296.7566519,609136,3.8033463954925537
1537397308.2040482,610757,3.8261146545410156
1537397320.6277835,612443,3.1668453216552734
1537397338.1906655,614916,2.3950979709625244
1537397346.9076383,616257,5.398001670837402
1537397396.5968738,623090,2.959887742996216
1537397398.7504492,623409,2.3728814125061035
1537397406.8998375,624597,2.4298622608184814
1537397416.213332,625925,2.13163685798645
1537397422.0827644,626782,3.641308546066284
1537397454.0353432,631323,2.982685089111328
1537397463.6272871,632692,3.379869222640991
1537397485.412641,635770,2.430039882659912
1537397513.90808,639603,3.6793129444122314
1537397514.1752982,639642,4.678652286529541
1537397528.173401,641537,1.9642674922943115
1537397539.4966671,643089,3.7346558570861816
1537397557.2173564,645459,2.1057674884796143
1537397562.8367598,646253,3.4523239135742188
1537397574.3144326,647344,3.951653480529785
1537397577.239841,647768,2.826415777206421
1537397585.9931054,649059,2.9948859214782715
1537397596.9923964,650623,2.22160005569458
1537397606.1663985,651965,4.082657337188721
1537397618.1012425,653686,2.4218549728393555
1537397634.1611028,655974,2.803558111190796
1537397646.6869128,657851,2.5313680171966553
1537397655.7062259,659171,2.233656644821167
1537397662.745787,660115,1.8980575799942017
1537397680.1485436,662496,3.1195459365844727
1537397686.7163072,663479,3.89980149269104
1537397697.6456988,665097,3.2791402339935303
1537397698.8693292,665289,4.363144874572754
1537397702.5229843,665850,2.2773149013519287
1537397711.602032,667189,3.3549869060516357
1537397712.542063,667319,2.081773519515991
1537397714.6028485,667603,2.2807183265686035
1537397717.9922347,668068,9.331750869750977
1537397720.682627,668432,5.287668704986572
1537397776.817215,676440,2.0363283157348633
1537397783.7003615,677392,3.040353775024414
1537397793.340886,678712,4.156144618988037
1537397813.6255603,681411,3.3576762676239014
1537397817.1105225,681897,4.743873596191406
1537397817.32979,681929,1.9262431859970093
1537397836.3764136,684716,2.0657172203063965
1537397840.8298712,685304,3.697288751602173
1537397842.9614995,685616,3.3389086723327637
1537397854.4953523,687222,4.544154644012451
1537397857.98046,687698,3.2458417415618896
1537397861.6107788,688192,2.4666237831115723
1537397867.7119567,689017,3.771947145462036
1537397890.0523362,692166,2.221513032913208
1537397890.7900507,692284,2.637963056564331
1537397898.8531277,693426,2.041782855987549
1537397906.3696856,694538,2.2292139530181885
1537397907.7058067,694729,2.964367628097534
1537397908.9188056,694896,2.958768367767334
1537397921.649218,696749,3.8072826862335205
1537397931.2421837,698185,2.405259609222412
1537397940.5098605,699609,5.397279739379883
1537397945.6649156,700360,2.343512773513794
1537397947.1468203,700574,1.930197834968567
1537397973.247198,703925,2.266676187515259
1537397977.5904648,704509,1.8213316202163696
1537397998.9610474,707613,4.968385696411133
1537398012.5540135,709705,3.324506998062134
1537398027.8298213,711848,4.674806594848633
1537398037.5403144,713133,3.3271939754486084
1537398043.6695583,714038,6.358150959014893
1537398049.262532,714804,1.6337944269180298
1537398053.595062,715464,1.9981778860092163
1537398057.2244208,716008,2.145913600921631
1537398062.4411194,716786,3.188059091567993
1537398068.5109205,717615,3.2945632934570312
1537398073.2149415,718251,1.8958275318145752
1537398078.0843754,718964,2.6595146656036377
1537398078.7998044,719061,2.8950932025909424
1537398085.4857838,719973,1.9228588342666626
1537398110.9435391,723460,2.1920058727264404
1537398115.3630145,724107,3.0054807662963867
1537398141.2822852,727868,3.279163122177124
1537398141.8107433,727941,3.8553271293640137
1537398146.238513,728593,3.0351665019989014
1537398149.735443,729124,2.6306447982788086
1537398149.837181,729140,3.448096990585327
1537398173.2338946,732031,2.049936532974243
1537398183.659011,733558,3.853642463684082
1537398199.1319406,735768,2.263550281524658
1537398199.9093509,735877,2.6796011924743652
1537398207.2503278,736923,2.457801103591919
1537398208.0825856,737050,1.8495739698410034
1537398233.267594,740719,1.9786360263824463
1537398241.7777731,741920,5.3816752433776855
1537398242.7268372,742065,2.9599039554595947
1537398254.0398073,743632,4.769516944885254
1537398259.8672981,744448,2.863804578781128
1537398264.0328197,745028,4.248607635498047
1537398289.531906,748653,3.980349063873291
1537398299.5067134,750071,1.8570668697357178
1537398299.5978274,750084,3.3834547996520996
1537398300.232642,750178,2.217651844024658
1537398306.9482634,751100,2.49945330619812
1537398307.2184327,751135,2.541350841522217
1537398310.8682516,751614,3.524570941925049
1537398315.9526694,752289,6.621336936950684
1537398322.3512826,753226,2.3011817932128906
1537398322.612709,753267,2.331045389175415
1537398343.1993887,756186,8.580199241638184
1537398346.905598,756708,3.0198562145233154
1537398348.5973458,756927,3.7193520069122314
1537398349.0555115,756990,2.8493998050689697
1537398353.8366637,757667,3.307717800140381
1537398375.0545564,760205,3.5387117862701416
1537398384.2421074,761412,3.177868127822876
1537398398.1796699,763418,2.0997474193573
1537398406.9743032,764656,3.5928101539611816
1537398413.6497128,765595,3.6631381511688232
1537398420.8936636,766762,3.0989325046539307
